Customer Name,Recency,Frequency,Monetary,cluster_kmeans
Ritvik Bajaj,415,1,224493.5,1
Ritvik Bhatnagar,362,1,86835.2,1
Ritvik Dara,65,2,158398.9,2
Ritvik Dash,678,1,106686.9,1
Ritvik Dua,155,1,6645.6,0
Ritvik Dugal,438,1,2469.0,0
Ritvik Grewal,124,1,137672.1,1
Ritvik Kale,466,1,53283.6,0
Ritvik Kapadia,406,1,124987.2,1
Ritvik Kapur,120,1,26149.0,0
Ritvik Kumar,660,1,247761.4,1
Ritvik Lad,706,1,145915.2,1
Ritvik Madan,468,1,95604.6,1
Ritvik Majumdar,299,1,22883.6,0
Ritvik Mangat,293,2,168832.9,2
Ritvik Ramakrishnan,615,1,69530.0,0
Ritvik Ramanathan,498,1,134362.05,1
Ritvik Rana,414,1,35675.0,0
Ritvik Salvi,17,1,169640.0,1
Ritvik Sandhu,538,2,330485.3,2
Ritvik Sankar,342,1,127037.7,1
Ritvik Sarin,588,1,112752.5,1
Ritvik Sawhney,239,1,92607.5,1
Ritvik Shah,167,1,139745.0,1
Ritvik Sood,11,1,104508.0,1
Ritvik Suri,198,1,108990.0,1
Ritvik Thaker,13,1,327411.0,1
Ritvik Thakur,150,1,39337.6,0
Ritvik Upadhyay,517,1,30570.0,0
Ritvik Varma,448,1,243910.8,1
Ritvik Venkatesh,383,1,46638.0,0
Ritvik Verma,86,1,126315.0,1
Ritvik Vyas,662,1,49451.3,0
Riya Acharya,621,1,158184.5,1
Riya Ben,323,1,117797.25,1
Riya Bhandari,195,1,62043.0,1
Riya Brahmbhatt,370,1,46366.2,0
Riya Dada,314,1,26961.0,0
Riya Dalal,312,1,36822.4,0
Riya Dasgupta,126,1,82783.2,1
Riya Date,691,1,54079.7,0
Riya Desai,131,1,56334.0,0
Riya Dey,56,1,103938.0,1
Riya Dhawan,646,1,96681.6,1
Riya Ghose,558,1,382185.0,1
Riya Hari,324,1,257161.2,1
Riya Joshi,676,1,54651.6,0
Riya Kala,446,1,64809.0,1
Riya Kalita,140,1,48388.8,1
Riya Magar,621,1,38993.6,0
Riya Manda,496,1,315732.0,1
Riya Mander,291,1,131148.45,1
Riya Ray,408,1,189935.4,1
Riya Sankaran,289,1,261032.4,1
Riya Sant,503,1,27902.1,0
Riya Sidhu,101,1,57508.2,0
Riya Thaker,519,1,87123.2,1
Riya Varughese,136,2,236620.65,2
Riya Yohannan,170,1,233604.0,1
Rohan Acharya,650,1,129451.2,1
Rohan Bawa,492,1,82392.0,1
Rohan Dada,329,1,118796.8,1
Rohan Dayal,414,1,40814.0,0
Rohan Dugal,113,1,8731.2,0
Rohan Gole,303,1,161047.2,1
Rohan Gulati,358,1,25697.5,0
Rohan Iyengar,344,1,67022.1,1
Rohan Karnik,622,1,81689.25,1
Rohan Khare,239,1,398485.0,1
Rohan Lad,593,1,57860.7,0
Rohan Ramachandran,170,1,115785.0,1
Rohan Sachar,469,1,29253.6,0
Rohan Sama,178,1,189788.0,1
Rohan Vaidya,11,1,147840.0,1
Rohan Vala,527,1,170316.0,1
Rohan Varty,260,1,135418.5,1
Rohan Vora,599,1,60412.0,0
Rohan Walia,568,1,4883.4,0
Rohan Wason,227,1,5937.3,0
Romil Bala,330,1,18676.0,0
Romil Basak,528,1,32172.8,0
Romil Chana,259,1,82892.0,1
Romil Devan,170,1,32766.0,0
Romil Divan,233,1,16279.2,0
Romil Dugal,126,1,198224.0,1
Romil Gandhi,3,1,21438.0,0
Romil Ghose,297,1,39677.15,0
Romil Iyengar,87,1,190809.0,1
Romil Mall,658,1,119714.85,1
Romil Mangat,659,1,152502.0,1
Romil Raman,602,1,161493.2,1
Romil Saha,445,1,3955.05,0
Romil Sani,444,1,163035.0,1
Romil Sankar,293,1,212129.4,1
Romil Sawhney,118,1,181968.0,1
Romil Saxena,593,1,22765.0,0
Romil Sinha,335,1,158342.25,1
Romil Sunder,340,1,52700.0,0
Ryan Banik,36,1,103652.6,1
Ryan Bedi,622,1,6584.1,0
Ryan Behl,146,1,56223.0,0
Ryan Ben,267,1,29714.3,0
Ryan Bhalla,441,1,31722.4,0
Ryan Boase,212,1,72741.3,1
Ryan Chad,699,1,110404.25,1
Ryan Chana,16,1,95076.0,1
Ryan Choudhry,420,1,24797.6,0
Ryan De,12,1,18913.55,0
Ryan Dutt,506,1,178177.0,1
Ryan Gera,159,1,72041.4,1
Ryan Goswami,146,1,13487.8,0
Ryan Kurian,107,1,82188.0,1
Ryan Lanka,409,1,74125.0,1
Ryan Mand,637,1,193249.8,1
Ryan Raj,341,1,41099.4,0
Ryan Raja,105,1,33129.0,0
Ryan Savant,15,1,28197.0,0
Ryan Sem,228,1,163204.2,1
Ryan Sha,534,1,169196.75,1
Ryan Srivastava,147,1,31082.4,0
Ryan Tank,421,1,89578.8,1
Ryan Yohannan,19,1,149702.4,1
Saanvi Babu,204,1,196125.0,1
Saanvi Bala,167,2,183548.55,2
Saanvi Chacko,485,1,230274.0,1
Saanvi Chandra,28,1,67362.6,1
Saanvi Chaudhari,218,1,154275.0,1
Saanvi Dara,664,1,203304.75,1
Saanvi Deshmukh,456,1,156447.6,1
Saanvi Dugar,422,1,84473.0,1
Saanvi Gulati,721,1,130779.0,1
Saanvi Keer,127,1,60617.7,0
Saanvi Konda,693,1,1641.6,0
Saanvi Raj,34,1,134250.0,1
Saanvi Sahni,706,1,113414.4,1
Saanvi Samra,415,1,51740.35,0
Saanvi Sankar,181,2,364740.19999999995,2
Saanvi Sawhney,544,1,208713.6,1
Saanvi Seth,538,1,128486.4,1
Saanvi Solanki,388,1,86496.0,1
Saanvi Soman,525,1,29043.9,0
Saanvi Vasa,371,1,37815.2,0
Saanvi Vora,330,1,27184.8,0
Saanvi Wali,444,1,57780.9,1
Saanvi Yogi,511,1,50084.8,0
Sahil Bakshi,601,1,155086.0,1
Sahil Bandi,241,1,52512.0,1
Sahil Bawa,184,1,73883.7,1
Sahil Bera,443,1,153864.0,1
Sahil Bhatti,26,1,28781.0,0
Sahil Bobal,643,1,41115.6,0
Sahil Chandran,456,1,89128.8,1
Sahil Chauhan,688,1,86936.0,1
Sahil Dalal,372,1,80030.9,1
Sahil De,84,1,352179.25,1
Sahil Deshmukh,598,1,72531.2,0
Sahil Deshpande,306,1,10131.2,0
Sahil Hegde,526,1,153416.7,1
Sahil Kale,606,1,18325.5,0
Sahil Kuruvilla,405,1,97488.0,1
Sahil Raj,498,1,202403.7,1
Sahil Saxena,553,1,68889.6,1
Sahil Sem,271,1,158325.6,1
Sahil Srinivasan,486,1,32989.5,0
Sahil Srivastava,364,1,76244.0,1
Saira Balay,495,1,100928.0,1
Saira Banik,61,1,140623.2,1
Saira Baral,390,1,198553.8,1
Saira Bumb,452,1,64669.0,0
Saira Chacko,497,1,121954.5,1
Saira Cherian,604,1,72998.4,1
Saira Comar,565,1,155358.0,1
Saira Contractor,377,1,63490.0,1
Saira Dara,608,1,62406.4,0
Saira Dora,675,1,260488.0,1
Saira Dubey,532,1,41292.7,0
Saira Dyal,120,1,70896.8,1
Saira Gala,687,1,327690.0,1
Saira Gopal,424,1,46826.0,0
Saira Hegde,145,1,36498.05,0
Saira Kakar,422,1,192332.25,1
Saira Kant,672,1,41168.0,1
Saira Kapoor,462,1,119370.0,1
Saira Mangat,695,1,20009.85,0
Saira Ratti,421,1,60129.0,0
Saira Roy,395,1,38343.5,0
Saira Salvi,389,1,37990.75,0
Saira Sastry,476,1,169059.2,1
Saira Sengupta,363,1,113792.0,1
Saira Trivedi,554,1,186516.0,1
Saira Vala,5,1,313015.5,1
Saira Yohannan,9,1,50100.0,1
Saksham Balan,587,1,70320.9,1
Saksham Bhakta,528,1,63545.4,0
Saksham Borde,209,1,13461.3,0
Saksham Chad,479,1,84283.2,1
Saksham Chandra,176,1,134728.0,1
Saksham Datta,425,1,206840.0,1
Saksham Garg,522,1,54397.0,0
Saksham Goyal,305,1,17459.1,0
Saksham Hayre,236,1,75321.0,1
Saksham Kumar,200,1,281188.6,1
Saksham Lal,440,1,103954.5,1
Saksham Mani,49,1,12992.0,0
Saksham Rana,391,1,16358.25,0
Saksham Rau,126,1,112340.0,1
Saksham Sodhi,27,1,100569.6,1
Saksham Srivastava,535,1,118728.0,1
Saksham Sur,575,1,109471.35,1
Saksham Suresh,43,1,80724.5,1
Saksham Toor,580,1,45770.4,0
Saksham Viswanathan,187,1,57535.8,1
Samaira Barad,512,1,44387.2,0
Samaira Buch,571,1,141571.75,1
Samaira Chokshi,251,1,34807.5,0
Samaira Dugar,465,1,84675.2,1
Samaira Gara,424,1,124659.0,1
Samaira Goel,425,1,139236.0,1
Samaira Gokhale,432,1,19231.8,0
Samaira Hegde,321,1,58688.0,0
Samaira Jain,350,1,172009.6,1
Samaira Kata,289,1,361695.0,1
Samaira Krishnan,559,1,159970.0,1
Samaira Loyal,715,1,136596.0,1
Samaira Mane,484,1,114280.25,1
Samaira Raj,272,1,170419.2,1
Samaira Ramakrishnan,534,1,274876.8,1
Samaira Ramanathan,170,1,52946.4,0
Samaira Rana,8,1,52824.0,0
Samaira Sastry,240,1,2672.0,0
Samaira Saxena,316,1,135071.8,1
Samaira Sengupta,127,1,17443.7,0
Samaira Sethi,491,1,17202.0,0
Samaira Singhal,154,1,43440.1,0
Samaira Suri,439,1,97909.8,1
Samaira Tailor,28,1,44731.25,0
Samaira Uppal,105,1,50314.5,1
Samaira Vaidya,566,1,139448.0,1
Samaira Vala,373,1,37080.0,0
Samar Barad,381,1,115635.9,1
Samar Bhalla,433,1,36970.0,0
Samar Bose,48,1,10736.0,0
Samar Chadha,87,1,35824.5,0
Samar Chandra,592,1,310615.5,1
Samar Dhaliwal,80,1,259735.5,1
Samar Dhawan,166,1,154824.0,1
Samar Dutta,201,1,55250.1,0
Samar Edwin,399,1,77004.0,1
Samar Gandhi,649,1,94440.1,1
Samar Ghosh,421,1,69712.8,1
Samar Jayaraman,461,1,137560.0,1
Samar Kaur,398,1,17898.4,0
Samar Kumar,512,1,210627.0,1
Samar Sachdeva,349,1,66693.55,0
Samar Sant,304,1,177063.3,1
Samar Sathe,313,1,319210.0,1
Samar Tripathi,211,1,212248.4,1
Samar Upadhyay,718,1,174989.5,1
Samar Wason,134,1,125395.2,1
Samarth Basu,139,1,4018.5,0
Samarth Biswas,261,1,104896.8,1
Samarth Brar,139,1,111551.4,1
Samarth Chacko,727,1,12966.75,0
Samarth Chad,180,1,91744.0,1
Samarth Chand,297,1,27474.0,0
Samarth Chatterjee,353,1,249808.2,1
Samarth Dar,508,1,8143.0,0
Samarth Dhillon,255,1,74079.9,1
Samarth Gera,627,1,156362.6,1
Samarth Khare,169,1,151915.0,1
Samarth Koshy,537,1,131567.25,1
Samarth Kurian,729,1,17433.9,0
Samarth Raju,648,1,5693.0,0
Samarth Raval,479,1,130515.75,1
Samarth Reddy,413,1,62747.0,1
Samarth Sagar,121,1,186270.3,1
Samarth Sandhu,145,1,10381.6,0
Samarth Sangha,265,1,25785.0,0
Samarth Shan,82,1,48883.2,0
Samarth Sibal,632,1,122091.15,1
Samarth Subramaniam,20,1,70187.4,1
Samarth Sura,448,1,131689.95,1
Samarth Thakur,409,1,345415.5,1
Samarth Toor,674,1,136630.9,1
Samarth Wagle,327,2,427715.5,2
Samarth Wali,409,1,32954.0,0
Samiha Aurora,289,1,24044.5,0
Samiha Badami,423,1,229986.2,1
Samiha Bhagat,265,1,313508.0,1
Samiha Buch,33,1,111379.5,1
Samiha Chopra,723,1,242400.0,1
Samiha Dugar,211,1,20833.0,0
Samiha Dutta,48,1,198652.65,1
Samiha Golla,81,1,98150.0,1
Samiha Gupta,409,1,234220.5,1
Samiha Halder,427,1,14562.2,0
Samiha Hegde,623,1,173572.6,1
Samiha Kar,289,1,3884.8,0
Samiha Kumar,261,1,46381.5,0
Samiha Mandal,411,1,16509.1,0
Samiha Raval,395,1,90961.2,1
Samiha Ray,291,1,37916.0,0
Samiha Sabharwal,722,1,34171.7,0
Samiha Sachar,346,1,306571.5,1
Samiha Sandal,687,1,917.7,0
Samiha Sanghvi,3,1,14281.7,0
Samiha Sarna,387,1,70353.0,1
Samiha Setty,77,1,233172.0,1
Samiha Shan,692,1,49323.05,0
Samiha Tata,430,1,78052.0,1
Samiha Upadhyay,172,1,83497.5,1
Samiha Yadav,243,1,54064.0,0
Sana Agarwal,202,1,106966.4,1
Sana Borde,144,2,364381.9,2
Sana Borra,414,2,115418.0,2
Sana Chacko,707,1,154774.0,1
Sana Chaudhry,263,1,205100.8,1
Sana Dhawan,46,1,4313.75,0
Sana Dua,636,1,113893.6,1
Sana Gole,244,1,118864.0,1
Sana Gour,313,1,236877.75,1
Sana Gulati,712,1,257886.6,1
Sana Handa,211,1,84330.0,1
Sana Kalita,656,1,111742.0,1
Sana Raju,456,1,30552.8,0
Sana Ram,624,1,166846.5,1
Sana Ramanathan,682,1,254435.6,1
Sana Sampath,136,1,151600.0,1
Sana Shenoy,386,1,315335.0,1
Sana Srinivas,614,1,64459.0,0
Sana Sule,624,1,2050.2,0
Sana Trivedi,642,1,80015.0,1
Sana Vyas,715,1,116460.0,1
Sana Walia,687,1,123408.0,1
Sara Bail,274,1,65706.0,0
Sara Barman,711,1,316141.0,1
Sara Bath,601,1,86912.0,1
Sara Chanda,476,1,39789.6,0
Sara Chander,202,1,29496.0,0
Sara Chaudry,325,1,85212.0,1
Sara Choudhury,79,1,84280.0,1
Sara Chowdhury,408,1,10018.95,0
Sara Deshmukh,105,1,174283.2,1
Sara Gola,234,1,156422.4,1
Sara Hayre,539,1,84267.2,1
Sara Kalita,462,1,3161.7,0
Sara Kannan,458,1,154392.0,1
Sara Keer,633,1,343630.0,1
Sara Koshy,53,1,220442.75,1
Sara Majumdar,376,1,69189.0,1
Sara Raval,570,1,35237.0,0
Sara Sanghvi,602,1,5916.0,0
Sara Sarna,146,1,3350.4,0
Sara Sidhu,139,1,214153.2,1
Sara Virk,76,1,35672.8,0
Sara Warrior,675,1,71301.0,1
Seher Agate,433,1,187878.0,1
Seher Balasubramanian,224,1,73660.5,1
Seher Balay,137,1,70767.6,1
Seher Bhardwaj,617,1,102676.0,1
Seher Brar,295,1,274725.0,1
Seher Chacko,67,1,128771.6,1
Seher Chadha,647,1,60989.0,0
Seher Chana,483,1,37356.8,0
Seher Chopra,168,2,130784.3,2
Seher Dey,435,1,59223.6,0
Seher Dhar,297,1,58312.0,0
Seher Din,556,1,149873.9,1
Seher Dugal,224,1,152036.1,1
Seher Dugar,41,1,129052.1,1
Seher Gole,204,1,33503.65,0
Seher Hora,193,1,228572.0,1
Seher Karan,5,1,106240.0,1
Seher Lall,39,2,131173.0,2
Seher Maharaj,187,1,370956.0,1
Seher Raja,508,1,282750.0,1
Seher Sami,609,1,58634.4,1
Seher Setty,469,1,20605.0,0
Seher Shetty,397,1,71307.0,1
Seher Shroff,155,1,126948.6,1
Seher Tandon,716,1,55955.5,0
Shaan Badal,58,1,14877.0,0
Shaan Bala,4,1,121814.0,1
Shaan Bath,178,1,88794.6,1
Shaan Bera,505,1,131857.2,1
Shaan Bhasin,610,1,912.0,0
Shaan Bose,601,1,210667.25,1
Shaan Brahmbhatt,670,1,271354.5,1
Shaan Date,145,1,76038.0,1
Shaan Dhar,96,2,62572.5,2
Shaan Doshi,307,1,144557.7,1
Shaan Dua,493,1,13377.0,0
Shaan Dube,458,1,12432.1,0
Shaan Edwin,294,1,7631.1,0
Shaan Garde,145,1,278617.5,1
Shaan Korpal,639,1,226190.25,1
Shaan Master,436,1,74924.0,1
Shaan Rajagopalan,41,1,62470.4,1
Shaan Sehgal,629,1,61952.0,0
Shaan Seth,596,1,37200.0,0
Shaan Sharaf,285,1,335565.0,1
Shaan Sunder,566,1,47753.1,0
Shaan Varty,260,1,144962.0,1
Shaan Yohannan,676,1,214563.6,1
Shalv Agarwal,52,1,29649.7,0
Shalv Ahluwalia,557,1,178886.75,1
Shalv Aurora,7,1,190349.6,1
Shalv Bava,573,1,257014.8,1
Shalv Bhattacharyya,287,1,35901.9,0
Shalv Dutta,619,1,24735.0,0
Shalv Garde,61,1,77933.0,0
Shalv Gole,702,1,190608.0,1
Shalv Gupta,456,1,199946.5,1
Shalv Kapoor,261,1,28400.4,0
Shalv Lad,699,1,149425.5,1
Shalv Mallick,587,1,11851.2,0
Shalv Rattan,203,1,193608.0,1
Shalv Rege,409,1,12774.6,0
Shalv Saha,472,1,60652.0,1
Shalv Subramaniam,214,1,275673.6,1
Shalv Tank,504,1,49958.4,0
Shalv Trivedi,336,1,1139.2,0
Shalv Varty,248,1,162208.8,1
Shalv Varughese,228,1,104490.0,1
Shalv Wagle,132,1,231740.0,1
Shamik Acharya,557,1,36402.1,0
Shamik Agate,677,1,109029.6,1
Shamik Ahluwalia,411,1,106165.0,1
Shamik Atwal,14,1,109481.7,1
Shamik Badal,53,1,94771.05,1
Shamik Buch,532,1,181640.0,1
Shamik Date,155,1,9384.3,0
Shamik Grewal,300,1,77463.0,1
Shamik Hayer,694,1,90197.75,1
Shamik Keer,124,1,44480.0,0
Shamik Korpal,25,1,29842.0,0
Shamik Kumar,625,1,56888.0,0
Shamik Rout,350,1,45513.0,0
Shamik Sundaram,15,1,75081.6,1
Shamik Tak,214,1,74662.3,1
Shamik Varughese,201,1,15722.0,0
Shamik Vyas,486,1,130842.0,1
Shamik Walla,385,1,215890.0,1
Shamik Zachariah,226,1,105320.0,1
Shanaya Bains,561,1,100686.75,1
Shanaya Bhat,380,1,61992.0,1
Shanaya Bir,74,1,250629.0,1
Shanaya Chacko,54,1,217429.35,1
Shanaya Chatterjee,656,1,71644.5,1
Shanaya Chaudry,121,1,223924.5,1
Shanaya Chokshi,180,1,25202.5,0
Shanaya Desai,458,1,82504.4,1
Shanaya Devan,297,1,135137.5,1
Shanaya Gill,573,1,140517.6,1
Shanaya Gokhale,316,1,179721.0,1
Shanaya Jaggi,313,1,27307.95,0
Shanaya Kala,620,1,67413.5,0
Shanaya Kale,254,1,135218.0,1
Shanaya Kant,362,1,22466.35,0
Shanaya Kapoor,393,1,252507.8,1
Shanaya Raja,535,1,116686.6,1
Shanaya Raju,287,1,180022.5,1
Shanaya Ramanathan,396,1,268260.0,1
Shanaya Ranganathan,481,1,47464.0,1
Shanaya Ray,194,1,44824.8,0
Shanaya Rout,702,1,8587.8,0
Shanaya Roy,621,1,50135.3,0
Shanaya Sani,439,1,158372.0,1
Shanaya Seshadri,96,1,53870.4,1
Shanaya Shan,138,1,134650.8,1
Shanaya Sidhu,306,1,123675.0,1
Shanaya Sura,298,1,6745.0,0
Shanaya Yohannan,88,1,310972.0,1
Shayak Agrawal,480,1,26023.5,0
Shayak Bala,643,1,77233.6,1
Shayak Bandi,509,1,14101.5,0
Shayak Bath,237,1,43728.0,0
Shayak Bhattacharyya,177,1,110988.8,1
Shayak Bora,658,1,180513.9,1
Shayak Chaudhary,269,1,112759.3,1
Shayak Contractor,320,1,264862.8,1
Shayak Dhawan,169,1,248410.75,1
Shayak Dora,75,1,61263.9,0
Shayak Handa,515,1,39994.2,0
Shayak Hans,581,1,93316.6,1
Shayak Kannan,83,1,8521.5,0
Shayak Karpe,318,1,64516.5,0
Shayak Koshy,251,1,143072.0,1
Shayak Lal,688,1,111379.5,1
Shayak Mahajan,286,1,51713.0,0
Shayak Mandal,294,1,5632.95,0
Shayak Mane,621,1,133172.0,1
Shayak Mani,14,1,162634.75,1
Shayak Ramesh,558,1,219096.6,1
Shayak Rana,382,1,236670.0,1
Shayak Sarna,107,1,187848.3,1
Shayak Saxena,547,1,120637.65,1
Shayak Sekhon,44,1,270461.2,1
Shayak Sha,689,1,60700.8,0
Shayak Suresh,725,1,119548.0,1
Shayak Tara,384,1,109884.8,1
Shayak Tiwari,17,1,81488.0,1
Shayak Verma,81,1,19969.2,0
Shayak Vora,484,1,252531.6,1
Shlok Bajwa,254,1,25789.5,0
Shlok Bakshi,316,1,18284.4,0
Shlok Barman,454,1,34173.4,0
Shlok Bhandari,271,1,110394.6,1
Shlok Bhatia,419,1,13618.0,0
Shlok Bose,266,1,52886.15,0
Shlok Dalal,125,1,54015.3,0
Shlok Dave,723,1,6158.7,0
Shlok Dayal,524,1,33485.0,0
Shlok Deep,66,1,1063.8,0
Shlok Dewan,287,1,320278.25,1
Shlok Dutt,196,1,126495.0,1
Shlok Dutta,124,1,35673.0,0
Shlok Gade,615,1,147071.25,1
Shlok Gandhi,516,1,39185.6,0
Shlok Ghose,98,1,73444.5,1
Shlok Kamdar,371,1,46429.0,0
Shlok Kapadia,298,1,59258.4,1
Shlok Karpe,590,1,15855.9,0
Shlok Keer,447,1,95987.2,1
Shlok Kumer,707,1,68380.2,1
Shlok Mander,601,1,271426.5,1
Shlok Mannan,472,1,249152.0,1
Shlok Master,586,1,175618.5,1
Shlok Raja,140,1,179280.0,1
Shlok Ratta,612,1,100322.0,1
Shlok Rau,402,1,7971.3,0
Shlok Rege,347,1,56527.0,0
Shlok Sarna,190,2,315860.0,2
Shlok Singhal,460,2,166751.0,2
Shlok Srinivas,199,1,43376.0,0
Shlok Thakkar,76,1,97131.0,1
Shlok Vaidya,124,1,166480.0,1
Shlok Venkataraman,522,2,366957.3,2
Shray Amble,511,1,96384.0,1
Shray Arya,647,1,268348.4,1
Shray Chakrabarti,346,1,69007.05,1
Shray Date,205,1,19192.0,0
Shray Dewan,600,1,166833.0,1
Shray Dugar,31,1,47052.9,1
Shray Gaba,332,1,89892.8,1
Shray Gulati,249,1,220623.25,1
Shray Hayre,203,1,211744.0,1
Shray Hora,351,1,60329.6,1
Shray Jayaraman,695,1,51816.0,1
Shray Karnik,484,1,141877.75,1
Shray Khare,323,1,90984.0,1
Shray Kuruvilla,290,1,85816.0,1
Shray Malhotra,145,1,245318.4,1
Shray Raja,172,1,137193.3,1
Shray Salvi,526,1,81550.8,1
Shray Sarma,422,1,233160.0,1
Shray Sastry,441,1,56456.0,0
Shray Seth,11,1,110790.0,1
Shray Sinha,167,1,145726.2,1
Shray Sundaram,254,1,47648.0,0
Shray Venkataraman,110,1,217328.0,1
Siya Ahuja,538,1,216444.0,1
Siya Arora,690,1,120691.8,1
Siya Banerjee,189,1,58497.2,0
Siya Bhatt,41,1,118834.0,1
Siya Brahmbhatt,276,1,50027.2,0
Siya Chad,125,1,26825.6,0
Siya Chakrabarti,64,1,179933.8,1
Siya Chandra,191,1,17479.8,0
Siya Chaudhari,663,1,62171.0,0
Siya Dash,48,1,265016.0,1
Siya Desai,126,1,202214.4,1
Siya Dhillon,337,1,42935.4,0
Siya Dutta,297,1,97430.4,1
Siya Garde,31,1,52781.0,0
Siya Hora,134,2,48197.8,2
Siya Kapur,111,1,4671.6,0
Siya Malhotra,20,1,59304.0,1
Siya Mammen,350,1,154557.0,1
Siya Mann,674,1,106306.95,1
Siya Sangha,280,1,52246.8,0
Siya Sathe,333,1,280922.6,1
Siya Shroff,602,1,188123.75,1
Siya Subramaniam,417,1,33288.0,0
Siya Thaker,222,1,243113.6,1
Siya Warrior,655,1,7817.0,0
Stuvan Apte,278,1,333200.0,1
Stuvan Arora,262,1,52744.5,0
Stuvan Dash,544,1,51290.0,0
Stuvan Datta,183,1,42902.0,1
Stuvan Dayal,191,1,33125.0,0
Stuvan Dutt,486,1,112394.0,1
Stuvan Hans,152,1,20244.0,0
Stuvan Hayer,509,1,203232.0,1
Stuvan Kant,56,1,47757.6,1
Stuvan Kara,582,1,27990.8,0
Stuvan Kata,377,1,105605.8,1
Stuvan Krish,251,1,164844.0,1
Stuvan Majumdar,722,1,232402.5,1
Stuvan Raman,168,1,53337.6,1
Stuvan Ray,684,1,134037.0,1
Stuvan Sangha,319,1,196108.6,1
Stuvan Sathe,546,1,11433.6,0
Stuvan Saxena,390,1,146682.9,1
Stuvan Srinivas,60,1,199049.4,1
Stuvan Tiwari,33,1,87711.6,1
Suhana Bail,34,1,54989.8,0
Suhana Bala,284,1,10346.45,0
Suhana Bumb,678,1,157403.0,1
Suhana Doshi,126,2,60466.600000000006,2
Suhana Ganguly,222,1,51148.8,0
Suhana Jayaraman,526,1,79429.5,1
Suhana Loke,463,1,318546.0,1
Suhana Mallick,73,1,164195.0,1
Suhana Mani,539,1,223760.0,1
Suhana Mann,285,1,121552.5,1
Suhana Ram,500,1,315968.0,1
Suhana Rana,124,1,84132.15,1
Suhana Rastogi,403,1,85812.6,1
Suhana Ratti,316,1,104063.8,1
Suhana Raval,424,1,19394.0,0
Suhana Sheth,411,1,59810.4,1
Suhana Sunder,98,1,11208.0,0
Suhana Talwar,433,1,53128.0,0
Suhana Tank,479,1,5016.0,0
Sumer Basu,530,1,1995.0,0
Sumer Bhandari,507,1,261839.0,1
Sumer Chowdhury,187,1,86341.7,1
Sumer Contractor,310,1,141847.35,1
Sumer Dalal,666,1,204116.0,1
Sumer Date,138,1,35844.45,0
Sumer Doshi,522,1,158977.2,1
Sumer Goda,403,1,59007.6,0
Sumer Gour,271,1,103678.25,1
Sumer Jaggi,212,1,5308.0,0
Sumer Lal,439,2,152061.5,2
Sumer Lanka,185,1,64765.75,1
Sumer Majumdar,18,1,170464.5,1
Sumer Mangal,704,1,99366.2,1
Sumer Mann,527,2,469937.0,2
Sumer Ramachandran,465,1,34850.0,0
Sumer Sanghvi,636,1,216061.2,1
Sumer Savant,395,1,245214.0,1
Sumer Sengupta,181,1,16259.4,0
Sumer Thakkar,464,1,42199.2,0
Sumer Vasa,455,1,15075.2,0
Sumer Yadav,177,1,68358.2,1
Taimur Anand,332,1,110644.0,1
Taimur Arora,370,1,128649.0,1
Taimur Bahl,366,1,230829.0,1
Taimur Bala,489,1,33156.0,0
Taimur Banerjee,86,1,169227.0,1
Taimur Bhandari,608,1,53900.2,1
Taimur Bhardwaj,69,1,61410.85,0
Taimur Bumb,719,1,32875.2,0
Taimur Comar,202,1,93244.0,1
Taimur Dash,278,1,17788.8,0
Taimur Dewan,368,1,75329.3,1
Taimur Doshi,591,1,1223.0,0
Taimur Goda,685,1,7087.0,0
Taimur Jani,262,1,248205.6,1
Taimur Kapoor,515,1,111032.0,1
Taimur Krishnamurthy,623,1,30586.0,0
Taimur Mall,660,1,23237.0,0
Taimur Mand,681,1,142332.0,1
Taimur Mann,343,1,111584.0,1
Taimur Raju,110,1,232816.5,1
Taimur Sachdeva,409,1,4720.05,0
Taimur Talwar,95,1,147385.0,1
Taimur Tara,105,1,15748.0,0
Tanya Amble,95,1,149012.0,1
Tanya Bandi,180,1,40865.4,0
Tanya Banerjee,250,1,14412.6,0
Tanya Barad,316,1,40089.4,1
Tanya Chowdhury,374,1,216696.0,1
Tanya Dave,153,1,10884.0,0
Tanya Gala,620,1,132110.8,1
Tanya Goel,454,1,282118.5,1
Tanya Kar,132,1,37418.4,0
Tanya Krishna,601,1,175950.0,1
Tanya Mander,558,1,29922.55,0
Tanya Master,450,1,4180.0,0
Tanya Ramanathan,299,1,140214.3,1
Tanya Sabharwal,635,1,70909.9,1
Tanya Sahota,114,1,95030.0,1
Tanya Sankaran,481,1,138337.2,1
Tanya Sha,44,1,4148.0,0
Tanya Shenoy,647,1,7773.0,0
Tanya Swamy,272,1,104400.0,1
Tanya Tak,260,1,38605.0,0
Tanya Taneja,422,1,36378.9,0
Tanya Thakur,318,1,77473.0,1
Tanya Vora,399,1,7686.45,0
Tara Chanda,377,1,59180.4,1
Tara Chaudhary,523,1,32888.7,0
Tara Chaudhry,392,1,230140.8,1
Tara Doctor,156,1,52576.8,0
Tara Gill,523,1,29299.5,0
Tara Hari,544,1,166764.0,1
Tara Jaggi,3,1,14796.0,0
Tara Kala,351,1,121708.95,1
Tara Konda,134,1,31088.0,0
Tara Raju,123,1,63918.4,0
Tara Ratti,162,1,129746.0,1
Tara Sabharwal,320,1,250819.0,1
Tara Sagar,673,1,156748.0,1
